Id,Suburb,Address,Rooms,Type,Price,Postcode,Bedrooms,Bathrooms,LandSize,BuildingArea,YearBuilt,CouncilArea,Region,PropertyCount
665675994,Camberwell,5 Trumper St,4,h,3100000,3124,4,2,482,431,1946,Boroondara City Council,Southern Metropolitan,8920
824218165,Canterbury,20 Allenby Rd,3,h,1143384,3126,3,2,482,158,1915,Boroondara City Council,Southern Metropolitan,3265
778456243,Canterbury,4/10 Dryden St,3,u,1143384,3126,3,1,482,431,1968,Boroondara City Council,Southern Metropolitan,3265
222434947,Canterbury,17 McGregor St,4,h,3130000,3126,4,2,618,431,1946,Boroondara City Council,Southern Metropolitan,3265
442204512,Canterbury,11 Moresby St,4,h,2650000,3126,4,2,482,255,1986,Boroondara City Council,Southern Metropolitan,3265
326677391,Canterbury,4/22 Rochester Rd,3,h,1500000,3126,3,2,482,431,1987,Boroondara City Council,Southern Metropolitan,3265
525474940,Canterbury,9 Rubens Gr,5,h,1143384,3126,5,2,868,431,1946,Boroondara City Council,Southern Metropolitan,3265
831392912,Canterbury,38 Victoria Av,4,h,1143384,3126,4,3,482,385,2002,Boroondara City Council,Southern Metropolitan,3265
155617591,Carlton,307/37 Palmerston St,2,u,1143384,3053,2,1,482,431,1946,Melbourne City Council,Northern Metropolitan,6786
759731691,Carlton,87 Palmerston St,3,h,1263000,3053,3,1,110,128,1880,Melbourne City Council,Northern Metropolitan,6786
607831045,Carlton,101 Princes St,2,h,1143384,3053,2,1,121,87,1890,Melbourne City Council,Northern Metropolitan,6786
869345862,Carlton,81 Princes St,2,h,800000,3053,2,1,117,431,1946,Melbourne City Council,Northern Metropolitan,6786
161253671,Carlton North,782 Lygon St,2,h,1065000,3054,2,1,4025,431,1946,Melbourne City Council,Northern Metropolitan,3106
481728026,Carlton North,125 Newry St,2,h,950000,3054,2,1,97,431,1946,Melbourne City Council,Northern Metropolitan,3106
544890285,Carnegie,2/12 Arawatta St,3,t,1143384,3163,2,1,482,431,1946,Glen Eira City Council,Southern Metropolitan,7822
518675827,Carnegie,2/81 Koornang Rd,2,u,545000,3163,2,1,482,431,1946,Glen Eira City Council,Southern Metropolitan,7822
386822864,Carnegie,2/3 Libna St,5,u,1143384,3163,5,3,482,431,2012,Glen Eira City Council,Southern Metropolitan,7822
579749573,Carnegie,3/39 Oakleigh Rd,2,u,1143384,3163,2,2,482,77,1970,Glen Eira City Council,Southern Metropolitan,7822
558208683,Carnegie,1/17 Tranmere Av,1,u,353000,3163,2,1,482,431,1946,Glen Eira City Council,Southern Metropolitan,7822
472731589,Carrum,11 Dahmen St,2,h,890000,3197,2,1,482,431,1960,Kingston City Council,South-Eastern Metropolitan,1989
484769405,Caulfield,3/19 Ash Gr,1,u,341000,3162,1,1,482,43,1960,Glen Eira City Council,Southern Metropolitan,2379
850453377,Caulfield South,25 Gardenvale Rd,4,h,1758000,3162,4,2,482,169,1920,Glen Eira City Council,Southern Metropolitan,5051
118613385,Caulfield South,4/3 Gardenvale Rd,2,u,585000,3162,2,1,482,431,1946,Glen Eira City Council,Southern Metropolitan,5051
305990790,Caulfield South,1/426 Hawthorn Rd,2,u,1143384,3162,2,1,482,431,1946,Glen Eira City Council,Southern Metropolitan,5051
329078502,Chadstone,80 Power Av,2,h,970000,3148,2,1,482,78,1955,Monash City Council,Southern Metropolitan,3582
488606059,Chelsea,1 Kangaroo Rd,4,h,930000,3196,4,2,482,94,1950,Kingston City Council,South-Eastern Metropolitan,3906
484527946,Cheltenham,2 Barclay Dr,3,h,948000,3192,3,1,570,431,1946,Bayside City Council,Southern Metropolitan,9758
977493624,Cheltenham,3/4 Coleman Ct,2,u,1143384,3192,2,1,482,431,1946,Bayside City Council,Southern Metropolitan,9758
496209835,Clarinda,31 Wandoo Av,3,h,1143384,3169,3,1,600,115,1955,Kingston City Council,South-Eastern Metropolitan,2727
680378079,Clayton South,12 Bond St,3,h,850000,3169,3,1,613,431,1946,Kingston City Council,South-Eastern Metropolitan,4734
326005761,Clayton South,15 Byron St,3,h,985000,3169,3,1,674,98,1950,Kingston City Council,South-Eastern Metropolitan,4734
601709040,Clayton South,695 Heatherton Rd,3,h,1250500,3169,3,1,1226,431,1946,Kingston City Council,South-Eastern Metropolitan,4734
239934841,Clayton South,8 Narrumburn Rd,3,h,805000,3169,3,1,539,431,1946,Kingston City Council,South-Eastern Metropolitan,4734
680756906,Clifton Hill,21 Gordon St,2,h,1320000,3068,2,1,191,431,1890,Yarra City Council,Northern Metropolitan,2954
623357323,Coburg,77 Donne St,3,h,1143384,3058,3,2,482,149,1946,Darebin City Council,Northern Metropolitan,11204
718595123,Coburg,41 Glengyle St,3,h,1326000,3058,3,1,524,431,1946,Darebin City Council,Northern Metropolitan,11204
697710854,Coburg,5/44 Munro St,1,u,1143384,3058,1,1,482,431,1970,Darebin City Council,Northern Metropolitan,11204
662789112,Coburg,43 Phillips St,3,h,1010000,3058,3,1,482,310,1946,Darebin City Council,Northern Metropolitan,11204
271779436,Coburg,25 Stock St,3,h,1143384,3058,3,2,482,431,1946,Darebin City Council,Northern Metropolitan,11204
930255939,Coburg,167 Urquhart St,3,t,875000,3058,3,2,482,137,2000,Darebin City Council,Northern Metropolitan,11204
516087377,Collingwood,104/11 Hoddle St,1,u,1143384,3066,1,1,482,51,2004,Yarra City Council,Northern Metropolitan,4553
521762623,Collingwood,26/125 Oxford St,2,u,1250000,3066,2,2,909,431,1946,Yarra City Council,Northern Metropolitan,4553
358963088,Craigieburn,11 Abercarn Av,4,h,595000,3064,4,1,641,110,1990,Hume City Council,Northern Metropolitan,15510
565890026,Craigieburn,13 Beechville Pl,3,h,1143384,3064,3,1,482,431,2000,Hume City Council,Northern Metropolitan,15510
594251404,Craigieburn,3 Laguna Pl,4,h,1143384,3064,2,1,482,431,1946,Hume City Council,Northern Metropolitan,15510
442433851,Craigieburn,27 Loudon Cct,3,h,1143384,3064,2,1,482,431,1946,Hume City Council,Northern Metropolitan,15510
862678726,Craigieburn,23 Viewmont Av,3,h,1143384,3064,3,2,262,131,2015,Hume City Council,Northern Metropolitan,15510
272676375,Cremorne,22 Cubitt St,2,h,1200000,3121,2,1,160,431,1946,Yarra City Council,Northern Metropolitan,1123
840717001,Croydon,11 Nyanda Ct,5,h,1143384,3136,5,3,482,352,2006,Maroondah City Council,Eastern Metropolitan,11925
662433054,Croydon South,14 MacKenzie Ct,3,h,1020000,3136,3,1,482,130,1971,Maroondah City Council,Eastern Metropolitan,1863
493452851,Dallas,1/14 Antwerp St,4,t,560500,3047,2,1,482,431,1946,Hume City Council,Northern Metropolitan,2246
263319919,Dallas,9 Merlynston Cl,4,h,680000,3047,4,2,482,431,2012,Hume City Council,Northern Metropolitan,2246
666724826,Dandenong,30 Alexander Av,4,h,1143384,3175,4,2,612,147,1950,Greater Dandenong City Council,South-Eastern Metropolitan,10894
497637330,Dandenong,12/42 Pickett St,2,u,320000,3175,2,1,482,431,1970,Greater Dandenong City Council,South-Eastern Metropolitan,10894
730387363,Dandenong North,2/1521 Heatherton Rd,2,u,1143384,3175,2,2,482,431,2005,Greater Dandenong City Council,South-Eastern Metropolitan,8322
776231816,Deer Park,38 Jonah Pde,3,h,530000,3023,3,2,482,156,2009,Brimbank City Council,Western Metropolitan,6388
681800351,Deer Park,37 Lee St,3,h,589000,3023,3,2,544,125,1996,Brimbank City Council,Western Metropolitan,6388
914950545,Derrimut,7 Bateman Cl,3,h,630000,3030,3,2,504,431,1946,Brimbank City Council,Western Metropolitan,2276
364467652,Diamond Creek,2 Bishop Av,4,h,745000,3089,4,2,767,431,1946,Nillumbik Shire Council,Northern Victoria,4258
294673309,Dingley Village,1A Shelford Gr,4,h,952000,3172,4,2,681,168,1970,Kingston City Council,South-Eastern Metropolitan,3940
964908177,Docklands,807/20 Rakaia Wy,2,u,1143384,3008,2,1,482,431,1946,Melbourne City Council,Southern Metropolitan,4707
743178550,Doncaster,6 Margot Av,4,h,1255000,3108,4,2,670,431,1946,Manningham City Council,Eastern Metropolitan,9028
305223255,Doncaster,4 Tudor Rd,5,h,1540500,3108,5,2,726,431,1946,Manningham City Council,Eastern Metropolitan,9028
953379580,Doncaster East,18 Daly St,3,h,1430000,3109,3,1,482,431,1946,Manningham City Council,Eastern Metropolitan,10999
970284721,Doncaster East,41 Highfield Rd,3,h,1209000,3109,3,1,635,431,1946,Manningham City Council,Eastern Metropolitan,10999
948839122,Doncaster East,101 Landscape Dr,4,h,1300000,3109,2,1,482,431,1946,Manningham City Council,Eastern Metropolitan,10999
859147820,Doncaster East,10 Leura St,5,h,1730000,3109,5,2,746,431,1946,Manningham City Council,Eastern Metropolitan,10999
384067098,Doncaster East,2 Raven St,5,h,1510000,3109,5,2,677,431,1946,Manningham City Council,Eastern Metropolitan,10999
484525988,Doncaster East,345 Serpells Rd,4,h,1600000,3109,4,3,878,306,1970,Manningham City Council,Eastern Metropolitan,10999
119989613,Donvale,1a Chippewa Av,2,u,718500,3111,2,1,255,431,1946,Manningham City Council,Eastern Metropolitan,4790
497970740,Doreen,8 Bower Wy,3,h,481000,3754,3,2,359,150,2011,Nillumbik Shire Council,Northern Victoria,7254
100796262,Doreen,27 Vidler Av,5,h,1100000,3754,5,3,482,296,2007,Nillumbik Shire Council,Northern Victoria,7254
517361647,Doveton,2 Crimson Dr,3,h,568500,3177,3,1,482,90,1950,Casey City Council,South-Eastern Metropolitan,3533
218937258,Eaglemont,67 Banksia St,4,h,1867000,3084,4,3,482,294,1920,Banyule City Council,Eastern Metropolitan,1651
449958639,Edithvale,36/61 Hughes Av,3,u,647500,3196,3,1,482,431,1946,Kingston City Council,South-Eastern Metropolitan,2546
885336199,Elsternwick,1/39 Trevelyan St,2,h,1250000,3185,2,1,482,431,1946,Glen Eira City Council,Southern Metropolitan,4898
418539011,Eltham,1/44 Arthur St,2,u,566000,3095,2,1,845,431,1946,Banyule City Council,Eastern Metropolitan,6990
330096647,Eltham,2 Cygnet Ct,4,h,967000,3095,4,3,482,155,1985,Banyule City Council,Eastern Metropolitan,6990
875015143,Eltham North,15 Marian Ct,4,h,950000,3095,4,2,651,198,1990,Banyule City Council,Eastern Metropolitan,2346
572190891,Elwood,9 Mason Av,3,h,1400000,3184,3,2,225,122,1890,Port Phillip City Council,Southern Metropolitan,8989
344873840,Elwood,23 Moore St,2,h,1450000,3184,2,2,213,431,1946,Port Phillip City Council,Southern Metropolitan,8989
560281616,Epping,13 Cascade Cr,4,h,640500,3076,4,2,482,431,2005,Whittlesea City Council,Northern Metropolitan,10926
748659428,Epping,1/4 Grimwade Ct,2,u,454000,3076,2,1,482,431,2000,Whittlesea City Council,Northern Metropolitan,10926
234888184,Epping,7/12 Kirkland Ct,3,h,375000,3076,3,1,167,431,2011,Whittlesea City Council,Northern Metropolitan,10926
518364811,Epping,11 Northumberland Dr,3,h,641000,3076,3,2,535,148,1970,Whittlesea City Council,Northern Metropolitan,10926
912570703,Epping,5 Rothwell Ct,3,h,555000,3076,3,2,482,98,1985,Whittlesea City Council,Northern Metropolitan,10926
488703428,Epping,10/81 Rufus St,2,u,291000,3076,2,1,161,431,1946,Whittlesea City Council,Northern Metropolitan,10926
756922919,Essendon,20 Butler St,3,h,993000,3040,3,2,595,169,1946,Moonee Valley City Council,Western Metropolitan,9264
868322674,Essendon,100 McCracken St,3,h,1527500,3040,3,2,482,431,1946,Moonee Valley City Council,Western Metropolitan,9264
570259646,Essendon West,48 Clydebank Rd,3,h,950000,3040,3,1,482,431,1946,Moonee Valley City Council,Western Metropolitan,588
853795527,Fairfield,293a Gillies St,4,h,1575000,3078,2,1,482,431,1946,Darebin City Council,Northern Metropolitan,2970
586734603,Fairfield,11/59 Rathmines St,2,u,508000,3078,2,1,482,431,1946,Darebin City Council,Northern Metropolitan,2970
872313050,Fairfield,21 Separation St,3,h,1143384,3078,3,1,531,431,1946,Darebin City Council,Northern Metropolitan,2970
680590779,Fawkner,5/134 Lorne St,2,u,475000,3060,2,1,482,72,2016,Hume City Council,Northern Metropolitan,5070
984998225,Fawkner,29 McDougall St,3,h,1143384,3060,3,1,408,431,1960,Hume City Council,Northern Metropolitan,5070
854062600,Ferntree Gully,24 Greenaway Dr,4,h,820000,3156,4,2,728,431,1970,Knox City Council,Eastern Metropolitan,10788
569276063,Ferntree Gully,4 Parklands Cl,3,h,797000,3156,3,2,626,145,1995,Knox City Council,Eastern Metropolitan,10788
531827247,Fitzroy,353 Fitzroy St,2,h,1060000,3065,2,1,482,80,1890,Yarra City Council,Northern Metropolitan,5825
983066838,Fitzroy,101 Kerr St,3,h,1750000,3065,3,1,152,431,1946,Yarra City Council,Northern Metropolitan,5825
685445953,Fitzroy North,96 Fergie St,4,h,2000000,3068,4,2,482,180,1890,Moreland City Council,Northern Metropolitan,6244
475769868,Flemington,127 Princes St,3,h,820000,3031,3,1,185,98,1900,Melbourne City Council,Northern Metropolitan,3593
778897748,Flemington,37 Waltham St,2,h,1225000,3031,2,1,150,96,1890,Melbourne City Council,Northern Metropolitan,3593
396132755,Footscray,7/33 Eldridge St,2,u,240000,3011,2,1,482,40,1965,Maribyrnong City Council,Western Metropolitan,7570
798247315,Footscray,27/155 Gordon St,2,u,1143384,3011,2,1,482,431,1946,Maribyrnong City Council,Western Metropolitan,7570
504715403,Footscray,5/49 Napier St,2,u,465000,3011,2,1,482,431,1970,Maribyrnong City Council,Western Metropolitan,7570
901954759,Footscray,27 Summerhill Rd,2,h,800000,3011,2,1,353,123,1930,Maribyrnong City Council,Western Metropolitan,7570
150322165,Forest Hill,104 Husband Rd,3,h,1143384,3131,3,1,482,431,1946,Whitehorse City Council,Eastern Metropolitan,4385
446351044,Forest Hill,68 Vanbrook St,3,h,1143384,3131,3,1,580,112,1960,Whitehorse City Council,Eastern Metropolitan,4385
758140578,Frankston,7 Orrong Av,3,h,1010000,3199,3,2,306,125,1970,Frankston City Council,South-Eastern Metropolitan,17055
721525511,Frankston North,61 Rosemary Cr,3,h,464000,3200,3,1,482,431,1946,Frankston City Council,Eastern Victoria,2500
615571314,Frankston South,32 Marama Dr,3,h,1143384,3199,3,2,614,130,1946,Frankston City Council,South-Eastern Metropolitan,7566
446329799,Frankston South,24 Sycamore Rd,4,h,830000,3199,4,1,600,158,1985,Frankston City Council,South-Eastern Metropolitan,7566
304836869,Gisborne,15 Morilla Ct,3,h,690000,3437,3,2,2189,431,1946,Macedon Ranges Shire Council,Northern Victoria,3376
123740741,Gisborne,204 Panorama Dr,4,h,780000,3437,4,3,20200,189,1985,Macedon Ranges Shire Council,Northern Victoria,3376
271877721,Gladstone Park,8 Conifer Cl,3,h,660000,3043,3,1,467,431,1946,Hume City Council,Western Metropolitan,3285
523221150,Gladstone Park,7 Dudley Ct,3,h,625000,3043,3,2,578,431,1946,Hume City Council,Western Metropolitan,3285
212891646,Gladstone Park,57 Wolverton Dr,3,h,695000,3043,3,2,482,150,1990,Hume City Council,Western Metropolitan,3285
490547247,Glen Iris,26 Allison Av,4,h,1143384,3146,4,2,622,258,1950,Boroondara City Council,Southern Metropolitan,10412
654643280,Glen Iris,38 Allison Av,3,h,2200000,3146,3,2,705,158,1935,Boroondara City Council,Southern Metropolitan,10412
303413658,Glen Iris,6 Audrey Cr,5,h,3000000,3146,5,3,775,431,1946,Boroondara City Council,Southern Metropolitan,10412
251810832,Glen Iris,24/3 Bickleigh St,2,u,652500,3146,2,1,482,431,1946,Boroondara City Council,Southern Metropolitan,10412
536427282,Glen Iris,22 Cusdin St,3,t,1520000,3146,3,2,482,431,1946,Boroondara City Council,Southern Metropolitan,10412
461573406,Glen Iris,8/66 Edgar St N,2,u,537000,3146,2,2,482,431,1946,Boroondara City Council,Southern Metropolitan,10412
463627560,Glen Iris,181 Finch St,2,h,1143384,3146,2,2,482,431,1946,Boroondara City Council,Southern Metropolitan,10412
633197306,Glen Iris,10 Howard St,4,h,3200000,3146,4,3,858,431,1980,Boroondara City Council,Southern Metropolitan,10412
176837875,Glen Iris,101/18 Leopold St,3,u,1000000,3146,2,1,482,431,1946,Boroondara City Council,Southern Metropolitan,10412
400342893,Glen Iris,1/16 Osborne Av,2,t,965000,3146,2,2,704,431,1946,Boroondara City Council,Southern Metropolitan,10412
875874884,Glen Iris,8 Renwick St,4,h,1143384,3146,4,2,643,310,1999,Boroondara City Council,Southern Metropolitan,10412
298987498,Glen Waverley,8/280 Blackburn Rd,2,u,515000,3150,2,1,482,431,1946,Monash City Council,Eastern Metropolitan,15321
114970272,Glen Waverley,32 Boronia Dr,3,u,930000,3150,3,2,482,431,2005,Monash City Council,Eastern Metropolitan,15321
124101940,Glen Waverley,16 Clematis St,4,h,1790000,3150,4,2,742,164,1970,Monash City Council,Eastern Metropolitan,15321
387222029,Glen Waverley,5 Crocus Cr,3,h,1143384,3150,3,1,657,132,1970,Monash City Council,Eastern Metropolitan,15321
398031957,Glen Waverley,8 Crocus Cr,3,h,1143384,3150,3,2,672,431,1946,Monash City Council,Eastern Metropolitan,15321
470516696,Glen Waverley,9 Dorset St,4,t,1170000,3150,4,3,725,431,1936,Monash City Council,Eastern Metropolitan,15321
492343108,Glen Waverley,2/46 Fairhills Pde,4,t,1143384,3150,4,3,734,206,2005,Monash City Council,Eastern Metropolitan,15321
423197063,Glen Waverley,1a Graham St,4,t,1380000,3150,2,1,482,431,1946,Monash City Council,Eastern Metropolitan,15321
462739475,Glen Waverley,31 Hampstead Cr,4,h,1320000,3150,4,2,1021,431,1946,Monash City Council,Eastern Metropolitan,15321
724772131,Glen Waverley,94 Herriotts Bvd,5,h,1320000,3150,5,3,478,431,1946,Monash City Council,Eastern Metropolitan,15321
166618057,Glen Waverley,7 Larpent St,3,h,1361501,3150,2,1,482,431,1946,Monash City Council,Eastern Metropolitan,15321
286955663,Glen Waverley,12 McKenna Rd,4,h,1143384,3150,4,3,726,431,1946,Monash City Council,Eastern Metropolitan,15321
476367676,Glen Waverley,6 Melrose Ct,4,h,1152000,3150,4,2,734,431,1946,Monash City Council,Eastern Metropolitan,15321
927374062,Glen Waverley,49 Saladin Av,4,h,1143384,3150,4,2,482,431,1946,Monash City Council,Eastern Metropolitan,15321
821492838,Glen Waverley,1 Stirling Cr,5,h,1143384,3150,5,3,1084,297,1970,Monash City Council,Eastern Metropolitan,15321
786534296,Glenroy,1 Granville St,3,h,932000,3046,3,1,639,431,1946,Moreland City Council,Northern Metropolitan,8870
681517835,Glenroy,3/21 Hartington St,3,t,646000,3046,2,1,482,431,1946,Moreland City Council,Northern Metropolitan,8870
699406608,Glenroy,3/162 Hilton St,3,t,576000,3046,2,1,482,431,1946,Moreland City Council,Northern Metropolitan,8870
847135038,Glenroy,56 Maude Av,2,h,605000,3046,2,1,378,92,1955,Moreland City Council,Northern Metropolitan,8870
436305613,Glenroy,7/96 Plumpton Av,2,t,480000,3046,2,1,482,65,2013,Moreland City Council,Northern Metropolitan,8870
726362181,Greensborough,39 Scotland Av,5,h,1000000,3088,5,2,900,192,1955,Banyule City Council,Northern Metropolitan,8524
484744706,Greenvale,15 Burbridge Dr,5,h,888000,3059,5,3,482,431,1946,Hume City Council,Northern Metropolitan,4864
917886267,Guys Hill,8 Montuna Gr,4,h,1143384,3807,4,3,482,431,2013,Cardinia Shire Council,Eastern Victoria,129
885577265,Hadfield,6 Epping St,3,h,750000,3046,3,1,665,104,1970,Moreland City Council,Northern Metropolitan,2606
131737598,Hadfield,19 Everitt St,3,h,720000,3046,3,1,482,431,1946,Moreland City Council,Northern Metropolitan,2606
449640167,Hampton,22 Avelin St,4,h,3100000,3188,4,3,482,328,2001,Bayside City Council,Southern Metropolitan,5454
995520338,Hampton,14 Kanowna St,3,h,1850000,3188,3,1,697,431,1946,Bayside City Council,Southern Metropolitan,5454
190956921,Hampton East,2/1 Leonard St,4,t,1143384,3188,2,1,482,431,1946,Bayside City Council,Southern Metropolitan,2356
334978231,Hawthorn,14 Elgin St,5,h,1143384,3122,5,2,505,313,1880,Boroondara City Council,Southern Metropolitan,11308
361887875,Hawthorn,8A Ercildoune Av,2,h,1143384,3122,2,1,482,431,1946,Boroondara City Council,Southern Metropolitan,11308
260824513,Hawthorn,2/3 Lion St,2,h,1000000,3122,2,1,482,431,1946,Boroondara City Council,Southern Metropolitan,11308
351420370,Hawthorn,28/9 Lisson Gr,2,u,1143384,3122,2,1,482,431,1946,Boroondara City Council,Southern Metropolitan,11308
342412412,Hawthorn,2/155 Power St,2,u,463000,3122,2,1,482,431,1946,Boroondara City Council,Southern Metropolitan,11308
809289101,Hawthorn,1B Simpson Pl,3,h,1670000,3122,3,3,107,431,1946,Boroondara City Council,Southern Metropolitan,11308
644470344,Hawthorn,10/22 Wattle Rd,2,u,630000,3122,2,2,482,74,2013,Boroondara City Council,Southern Metropolitan,11308
677130523,Hawthorn East,8/795 Burwood Rd,2,u,492000,3123,2,1,482,431,1946,Boroondara City Council,Southern Metropolitan,6482
113037253,Hawthorn East,5 Gillman St,3,h,1143384,3123,3,3,482,130,1880,Boroondara City Council,Southern Metropolitan,6482
824548472,Hawthorn East,2 Homebush Cr,3,h,2710000,3123,3,1,615,431,1946,Boroondara City Council,Southern Metropolitan,6482
573802812,Hawthorn East,4 Invermay Gr,3,h,1768000,3123,3,2,304,431,1946,Boroondara City Council,Southern Metropolitan,6482
378265680,Hawthorn East,55 Lingwell Rd,4,h,1143384,3123,4,1,506,431,1946,Boroondara City Council,Southern Metropolitan,6482
994584561,Hawthorn East,140 Rathmines Rd,4,h,3000000,3123,4,2,482,431,1946,Boroondara City Council,Southern Metropolitan,6482
496255894,Hawthorn East,189 Rathmines Rd,3,h,1143384,3123,3,1,482,431,1946,Boroondara City Council,Southern Metropolitan,6482
110973896,Heathmont,23 Allens Rd,4,h,1143384,3135,4,3,482,270,1960,Maroondah City Council,Eastern Metropolitan,3794
289988134,Heathmont,6 Aumann St,3,h,1143384,3135,3,1,913,135,1960,Maroondah City Council,Eastern Metropolitan,3794
854449349,Heathmont,231 Canterbury Rd,3,h,1143384,3135,3,1,724,106,1950,Maroondah City Council,Eastern Metropolitan,3794
986227053,Heathmont,5 Marden Pl,4,h,1165000,3135,4,2,442,207,2016,Maroondah City Council,Eastern Metropolitan,3794
982773560,Heathmont,19 Portsmouth St,4,h,920000,3135,4,2,655,431,1946,Maroondah City Council,Eastern Metropolitan,3794
833907299,Heathmont,41 Royal Av,4,h,1143384,3135,4,2,1309,431,1960,Maroondah City Council,Eastern Metropolitan,3794
294624312,Heathmont,25 Westmore Dr,5,h,932000,3135,5,2,543,200,1980,Maroondah City Council,Eastern Metropolitan,3794
255002664,Heidelberg,4/49 Hawdon St,1,u,325000,3084,1,1,482,431,1960,Banyule City Council,Eastern Metropolitan,2890
361003082,Heidelberg,45 Martin St,4,h,1420000,3084,4,2,482,431,1946,Banyule City Council,Eastern Metropolitan,2890
469201382,Heidelberg Heights,52 Bonar St,2,h,1143384,3081,2,1,482,431,1946,Banyule City Council,Eastern Metropolitan,2947
929807655,Heidelberg Heights,42 Swanston St,3,h,811000,3081,3,1,586,431,1946,Banyule City Council,Eastern Metropolitan,2947
757817274,Highett,14 Ashwood Av,4,h,1550000,3190,4,2,613,187,1960,Bayside City Council,Southern Metropolitan,4794
590884204,Highett,1/4 Viola Cr,3,u,801000,3190,3,1,482,431,1946,Bayside City Council,Southern Metropolitan,4794
189676310,Hillside,35 Bedingham Dr,4,h,805000,3037,4,3,970,431,1946,Brimbank City Council,Western Metropolitan,5556
467109211,Hillside,20 Honeysuckle Av,4,h,627000,3037,3,2,482,431,1946,Brimbank City Council,Western Metropolitan,5556
703560927,Hoppers Crossing,22 Claremont Cr,3,h,510000,3029,3,1,600,129,1975,Wyndham City Council,Western Metropolitan,13830
429141391,Hoppers Crossing,121 Heaths Rd,3,h,1143384,3029,3,1,558,431,1946,Wyndham City Council,Western Metropolitan,13830
131059844,Hoppers Crossing,2/61 Hogans Rd,2,u,405000,3029,2,1,482,100,1987,Wyndham City Council,Western Metropolitan,13830
392207271,Hoppers Crossing,113 Pannam Dr,4,h,505000,3029,4,2,482,431,1946,Wyndham City Council,Western Metropolitan,13830
562838955,Hughesdale,21 Maroo St,5,h,1143384,3166,5,2,482,431,1946,Monash City Council,Southern Metropolitan,3145
836413943,Hurstbridge,3 Milton Wy,3,h,600000,3099,3,2,785,431,1946,Nillumbik Shire Council,Northern Victoria,1345
511823939,Ivanhoe,3/54 Liberty Pde,2,t,795000,3079,2,2,482,431,2012,Banyule City Council,Eastern Metropolitan,5549
761597805,Ivanhoe East,46 McArthur Rd,3,h,1535000,3079,3,2,697,128,1930,Banyule City Council,Eastern Metropolitan,1554
900540940,Keilor,10 Melville Cl,3,h,678500,3036,3,1,539,104,1975,Brimbank City Council,Western Metropolitan,2339
334215524,Keilor,9 Tarwin Ct,3,h,680000,3036,3,2,482,431,1946,Brimbank City Council,Western Metropolitan,2339
647373080,Keilor Downs,2 Ajax Cl,4,h,720000,3038,4,2,660,177,1985,Brimbank City Council,Western Metropolitan,3656
281826664,Keilor East,20 College Pde,4,h,1210000,3033,4,4,429,431,1946,Brimbank City Council,Western Metropolitan,5629
941521731,Keilor East,11 David Av,4,h,1188000,3033,4,2,612,202,1961,Brimbank City Council,Western Metropolitan,5629
648338270,Keilor East,19A Neville St,3,h,590000,3033,3,1,482,431,2000,Brimbank City Council,Western Metropolitan,5629
486591232,Keilor East,17 Nyah St,3,h,1031100,3033,3,1,602,431,1946,Brimbank City Council,Western Metropolitan,5629
771580898,Keilor East,14 Paul Av,3,h,1076500,3033,3,1,638,431,1946,Brimbank City Council,Western Metropolitan,5629
330867022,Keilor Lodge,61 Truro Cr,3,h,680000,3038,3,2,651,431,1991,Brimbank City Council,Western Metropolitan,570
106949856,Kensington,24 Kensington Rd,3,h,1360000,3031,3,1,482,114,1910,Melbourne City Council,Northern Metropolitan,5263
651936200,Kensington,55 Smith St,2,t,700000,3031,2,1,482,97,2000,Melbourne City Council,Northern Metropolitan,5263
497089321,Kew,2/283 Barkers Rd,2,u,920000,3101,2,1,482,431,1980,Boroondara City Council,Southern Metropolitan,10331
191548658,Kew,1181 Burke Rd,4,h,1143384,3101,4,2,788,431,1919,Boroondara City Council,Southern Metropolitan,10331
398153898,Kew,5 Childers St,3,h,1250000,3101,3,1,482,431,1946,Boroondara City Council,Southern Metropolitan,10331
118500543,Kew,118 Derby St,3,h,1950000,3101,3,1,706,431,1946,Boroondara City Council,Southern Metropolitan,10331
808328715,Kew,40 Mary St,3,h,1405000,3101,3,1,482,111,1890,Boroondara City Council,Southern Metropolitan,10331
310245239,Kew East,38 Bennett Pde,3,h,1700000,3102,3,1,579,431,1946,Boroondara City Council,Southern Metropolitan,2671
817547800,Kew East,11 Coleman Av,4,h,2000000,3102,4,1,704,431,1946,Boroondara City Council,Southern Metropolitan,2671
782401634,Kew East,29 Elm Gr,3,h,1655000,3102,3,2,822,431,1946,Boroondara City Council,Southern Metropolitan,2671
238265924,Kew East,62 Kilby Rd,4,h,1980000,3102,4,2,846,431,1946,Boroondara City Council,Southern Metropolitan,2671
495488952,Keysborough,12 Devonshire Dr,4,h,1143384,3173,4,1,482,431,1970,Greater Dandenong City Council,South-Eastern Metropolitan,8459
278512830,Kings Park,8 Maplewood Rd,3,h,1143384,3021,3,1,538,431,1946,Brimbank City Council,Western Metropolitan,2878
798651907,Kingsville,7 Albion St,3,h,915000,3012,3,2,463,431,1946,Maribyrnong City Council,Western Metropolitan,1808
679478541,Kingsville,165 Chirnside St,3,h,1100000,3012,3,2,275,122,1910,Maribyrnong City Council,Western Metropolitan,1808
276793121,Kingsville,4/22 Edgar St,3,u,712000,3012,3,2,482,103,2005,Maribyrnong City Council,Western Metropolitan,1808
292297797,Lalor,28 Duncan Rd,3,h,685000,3075,3,1,548,431,1946,Whittlesea City Council,Northern Metropolitan,8279
